OBJECTID,Name,Description,Surface,Status,Additional_Info_Public,Additional_Info_MDOT,Source,Length,Hyperlinks,GlobalID,SHAPE__Length,CreationDate,Creator,EditDate,Editor,User_Comments,County,Region,User_Comments_MDOT,User_Comment_MDOT,Destination_Trail,Tracked_Project,Next_Steps_and_Agency
3001,Historic Annapolis Trail,,Paved,Existing,,,City of Frederick,0.35930463981173066,"https://www.google.com/maps/place/Historic+Annapolis+Trail,+Frederick,+MD+21701/@39.4584991,-77.3843345,17z/data=!3m1!4b1!4m6!3m5!1s0x89c9c554c2fb4749:0xcde104f02039f452!8m2!3d39.4584991!4d-77.3817542!16s%2Fg%2F1ptyq24h2?entry=ttu&g_ep=EgoyMDI0MTExOS4yIKXMDSoASAFQAw%3D%3D",27b982df-2304-40b3-8a11-d52b06db5a1b,749.4858129761222,,,,,,Frederick,Capital,,,No,No,
3002,Baltimore Zoo Access Road,Mountain Pass Road (Open to Bike/Peds - Closed to public motor vehicles),Paved,Existing,Baltimore Zoo Access Road - (AKA: Mountain Pass Road) (Open to Bike/Peds - Closed to public motor vehicles) per Baltimore City Department of Planning,,Baltimore City Department of Planning,1.022271985433297,,d355a93c-de86-42fd-989a-f9f014086753,2128.061860789606,,,,,,Baltimore City,Central,,,No,No,
3003,Carpendale Trail,,Paved,Existing,,,Maryland Road-Separated Bike Routes,0.16232256985081844,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,725d3d41-7446-4c1b-a66b-fef9a63db7d2,339.0689728655965,,,,,,Allegany,Western,,,No,No,
3004,Woodrow Wilson Bridge Trail,,Paved,Existing,,,Maryland Road-Separated Bike Routes,2.7806240589188,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,367c9bf4-78f2-4038-a1a6-d9b5723294f6,5740.883352369516,,,,,,Prince Georges,Capital,,,No,No,
3005,Windsor Hills Conservation Trail,,Paved,Potential,,,Maryland Road-Separated Bike Routes,0.6823289116483143,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,53d80f39-1e42-444d-ba7c-5d85ed610cd8,1420.4266742764044,,,,,,Baltimore City,Central,,,No,No,
3006,Trolly Line #9 Trail,,Paved,Existing,,,Maryland Road-Separated Bike Routes,1.5171658471532943,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,26672b56-5e93-4716-8ed7-f5f6f6a69269,3154.724639113098,,,,,,Baltimore,Central,,,No,No,
3007,Torrey C. Brown Rail Trail,,"Paved and Solid, Crushed Gravel",Existing,,,Maryland Road-Separated Bike Routes,19.893967030549657,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,8667fbda-9278-4536-9fe3-56853998ff9e,41608.48463526605,,,,,,Baltimore,Central,,,Yes,No,
3008,Savage Mill Trail,,Paved,Existing,,,Maryland Road-Separated Bike Routes,0.7696562991675379,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,70614cb6-8e38-47bc-b48b-a037dfed337e,1597.618580452163,,,,,,Howard,Central,,,No,No,
3009,Poplar Trail,,Paved,Existing,,,Maryland Road-Separated Bike Routes,0.866534941093725,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,be2a02dc-d008-45c8-922a-5304e4661248,1791.7508730867055,,,,,,Anne Arundel,Central,,,No,No,
3010,Three Notch Trail - Phase III,Existing portions constructed (Wildewood to Walmart),Paved,Existing,,,"St. Mary's County PDF submitted for MD Trails Plan, MD Road Separated Bike Routes, MDOT",11.383302765126075,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,cdd96b56-bf85-4264-9280-6d0aae4259f5,23407.85938406876,,,,,,St. Marys,Southern,,,Yes,No,
3011,Three Notch Trail - Phase III,Existing portions constructed (Wildewood to Walmart),Paved,Existing,,,"St. Mary's County PDF submitted for MD Trails Plan, MD Road Separated Bike Routes, MDOT",0.22060518704741153,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,bc9dbe73-04b2-4fd2-853c-41fd8468b2ab,454.9963832036123,,,,,,Charles,Southern,,,Yes,No,
3012,Strawberry Lake Way Bicycle Path,,Paved,Existing,,,Maryland Road-Separated Bike Routes,2.2503948672709186,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,0fd9c3c7-dcac-4fea-ac46-9ff51aa641ac,4670.476524795227,,,,,,Anne Arundel,Central,,,No,No,
3013,Rosewick Road Sidepath,,Paved,Existing,,,Maryland Road-Separated Bike Routes,4.949868206615016,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,9173529b-3068-4d93-9afa-92a4c0aab225,10188.082537073922,,,,,,Charles,Southern,,,No,No,
3014,Rock Creek Trail,,Paved,Existing,,,Maryland Road-Separated Bike Routes,16.27672839526269,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,9889542e-366b-472f-8c11-571526261999,33765.7015595134,,,,,,Montgomery,Capital,,,No,No,
